left_entity_id,right_business_id,confidence
67485,56376,0.97
87986,71222,0.97
43259,80184,0.97
18625,11383,0.97
1467,85001,0.97
39841,23443,0.97
9088,5462,0.97
45152,27444,0.97
31872,3315,0.97
67773,2738,0.97
2082,68434,0.97
17503,90019,0.97
86088,60972,0.97
70695,71400,0.97
71478,29843,0.97
81302,60385,0.97
27117,66498,0.97
64484,63147,0.97
62730,64415,0.97
77568,60244,0.97
60546,26875,0.97
77729,60105,0.97
8126,58062,0.97
34680,57866,0.97
28510,65404,0.97
64274,74217,0.97
69250,3827,0.97
6052,86999,0.97
80073,52180,0.97
73453,62650,0.97
69296,71428,0.97
35438,64860,0.97
20557,22678,0.97
49693,4200,0.97
16030,74815,0.97
6179,27999,0.97
4746,388,0.97
89999,74685,0.97
90327,74012,0.97
35553,70014,0.97
69786,11505,0.97
20040,55046,0.97
6042,61418,0.97
48454,19732,0.97
24255,53025,0.97
31659,69586,0.97
17815,52349,0.97
29550,79444,0.97
14505,63124,0.97
82855,19388,0.97
89215,5318,0.97
46979,72701,0.97
88306,68705,0.97
55843,60803,0.97
16752,78557,0.97
55673,31886,0.97
51242,67466,0.97
68001,72493,0.97
17280,52702,0.97
42791,79919,0.97
82465,67858,0.97
19923,9403,0.97
20687,87984,0.97
22673,54466,0.97
192,65442,0.97
15139,54795,0.97
31975,5054,0.97
66158,75609,0.97
8302,55301,0.97
84797,79325,0.97
9099,66515,0.97
11299,56696,0.97
6807,64980,0.97
69480,66278,0.97
18674,4018,0.97
82858,26508,0.97
6927,945,0.97
25730,9047,0.97
58811,55504,0.97
88729,85337,0.97
78507,46779,0.97
68683,43277,0.97
46620,53530,0.97
87257,69306,0.97
83517,58512,0.97
51909,67378,0.97
32225,12586,0.97
3713,15897,0.97
36404,75928,0.97
77988,48085,0.97
68812,48047,0.97
75268,40683,0.97
4201,75017,0.97
61195,21308,0.97
1344,32692,0.97
44144,42672,0.97
69182,60377,0.97
36431,51662,0.97
60372,66728,0.97
82152,17342,0.97
73708,76566,0.97
24101,30703,0.97
47464,11856,0.97
7773,32924,0.97
21452,88790,0.97
68848,25128,0.97
57338,25326,0.97
21529,2565,0.97
42261,51039,0.97
33688,66373,0.97
48002,63028,0.97
1254,2768,0.97
62898,53080,0.97
61236,45873,0.97
92996,59949,0.97
16265,53166,0.97
57751,72538,0.97
76028,54920,0.97
54084,66030,0.97
78599,48487,0.97
7653,6218,0.97
43480,53807,0.97
29263,56514,0.97
35274,65881,0.97
1338,33842,0.97
63564,80498,0.97
65170,42818,0.97
30412,82591,0.97
90385,73218,0.97
65972,86249,0.97
16255,30497,0.97
92381,15786,0.97
39358,1478,0.97
35030,50308,0.97
82583,38346,0.97
48532,72097,0.97
68429,87359,0.97
38776,61337,0.97
53737,58195,0.97
8086,88151,0.97
53339,28840,0.97
14264,22567,0.97
34308,34366,0.97
93752,63035,0.97
10781,40911,0.97
70158,73905,0.97
8423,10851,0.97
90713,24575,0.97
78364,19913,0.97
40497,73245,0.97
73424,21201,0.97
28222,11498,0.97
6013,56745,0.97
1465,56013,0.97
42103,56404,0.97
13188,18417,0.97
85919,39068,0.97
25840,21533,0.97
81782,5003,0.97
37874,19415,0.97
31308,72352,0.97
64860,203,0.97
4802,42432,0.97
79815,85031,0.97
93775,33084,0.97
17197,80577,0.97
31299,2437,0.97
11865,60867,0.97
79355,69898,0.97
53831,45774,0.97
48745,26245,0.97
68027,38083,0.97
93618,88180,0.97
53516,31057,0.97
58429,42521,0.97
52084,62316,0.97
77433,56453,0.97
70679,83380,0.97
14347,1751,0.97
6803,46385,0.97
29170,59778,0.97
90388,58928,0.97
50770,58963,0.97
89597,91285,0.96
20609,48014,0.96
67,77383,0.96
37023,19676,0.96
10516,61775,0.96
64436,28940,0.96
58998,63450,0.96
9300,665,0.96
40321,17959,0.96
91786,69140,0.96
11434,72263,0.96
12987,17011,0.96
34713,3771,0.96
45415,13486,0.96
884,73521,0.96
74392,62512,0.96
91159,29948,0.96
76244,77561,0.96
87843,61079,0.96
32085,28566,0.96
25326,62590,0.96
17200,61527,0.96
24177,23338,0.96
38784,26988,0.96
5727,60203,0.96
38456,4518,0.96
82646,89720,0.96
69231,70289,0.96
66981,83496,0.96
45974,91062,0.96
5295,56172,0.96
4951,30708,0.96
3106,72402,0.96
22598,20669,0.96
43549,42443,0.96
33220,37212,0.96
65494,15522,0.96
645,91265,0.96
8054,74111,0.96
35717,10404,0.96
40629,56759,0.96
67355,6149,0.96
11926,4845,0.96
26774,24213,0.96
25518,23401,0.96
78636,61474,0.96
4866,75333,0.96
78433,57845,0.96
42588,67574,0.96
59368,65118,0.96
1951,2664,0.96
44331,4905,0.96
32017,73557,0.96
56510,85576,0.96
65096,61841,0.96
80223,89368,0.96
2970,65351,0.96
35136,36302,0.96
74165,70972,0.96
61860,50080,0.96
82834,19132,0.96
85853,25031,0.96
21964,29047,0.96
4370,26550,0.96
40048,58882,0.96
497,36055,0.96
80044,52553,0.96
50783,1436,0.96
26689,68552,0.96
16243,52641,0.96
16527,64498,0.96
37119,23116,0.96
15376,32893,0.96
75714,79038,0.96
81925,7924,0.96
50612,17660,0.96
17532,83025,0.96
5366,84354,0.96
43076,389,0.96
90239,4288,0.96
90912,86506,0.96
55558,40154,0.96
10020,53986,0.96
3760,16932,0.96
1941,77575,0.96
69057,67241,0.96
20903,3240,0.96
17676,40868,0.96
71271,77177,0.96
90082,82122,0.96
20152,88774,0.96
29226,61567,0.96
62655,65856,0.96
21608,8118,0.96
630,91248,0.96
42387,14187,0.96
38048,62295,0.96
73137,55545,0.96
58593,85831,0.96
64433,7987,0.96
34962,89922,0.96
92688,91088,0.96
88717,80548,0.96
22231,20394,0.96
42215,47902,0.96
88812,51674,0.96
55494,72194,0.96
84089,83436,0.96
31829,54111,0.96
79465,1390,0.96
75673,60230,0.96
89952,86527,0.96
25088,3176,0.96
47021,88052,0.96
56450,66637,0.96
4611,57334,0.96
48207,54949,0.96
82297,32309,0.96
35824,4632,0.96
2614,66707,0.96
47701,54560,0.96
28777,64737,0.96
41392,2335,0.96
78893,68958,0.96
50750,52599,0.96
68830,11023,0.96
49764,36803,0.96
92736,68477,0.96
46788,78962,0.96
37320,57477,0.96
86878,1045,0.96
44277,57441,0.96
92610,56533,0.96
62727,59997,0.96
85902,34490,0.96
62941,54158,0.96
5873,71469,0.96
85479,55989,0.96
31499,52481,0.96
52260,80563,0.96
92090,2221,0.96
45961,70129,0.96
86493,3740,0.96
64392,66318,0.96
88600,21964,0.96
66245,15846,0.96
72456,85668,0.96
16291,6519,0.96
80108,10881,0.96
75688,76242,0.96
90597,73824,0.96
30068,3931,0.96
34255,4658,0.96
92317,14676,0.96
80186,8359,0.96
5763,36258,0.96
79195,30137,0.96
41578,56422,0.96
8709,87020,0.96
89593,55324,0.96
67703,90674,0.96
54137,81293,0.96
85238,74204,0.96
35848,65306,0.96
10920,69538,0.96
67121,64560,0.96
68044,33919,0.96
299,15377,0.96
61639,11779,0.96
9952,960,0.96
38689,35756,0.96
33917,34218,0.96
58685,67695,0.96
787,56561,0.96
40562,57275,0.96
6272,74403,0.96
26583,83757,0.96
11402,15459,0.96
59841,59149,0.96
81122,19968,0.96
69027,63746,0.96
54597,65943,0.96
4326,78126,0.96
16439,62938,0.96
1115,23915,0.96
18495,3276,0.96
47349,82348,0.96
56066,76745,0.96
64053,91290,0.96
62408,29234,0.96
57620,33148,0.96
13254,56257,0.96
89881,21816,0.96
67310,59134,0.96
18694,385,0.96
67216,74927,0.96
68620,78911,0.96
85682,2530,0.96
5973,86615,0.96
64582,66415,0.96
92887,60284,0.96
69760,54239,0.96
5410,55502,0.96
62121,42845,0.96
93004,54210,0.96
24103,73181,0.96
11283,56204,0.96
71139,73129,0.96
46098,50144,0.96
80764,7793,0.96
38770,79977,0.96
37643,51841,0.96
26216,69486,0.96
18091,28115,0.96
75691,89118,0.96
28407,28513,0.96
9422,25265,0.96
54797,64877,0.96
71306,41299,0.96
40212,58064,0.96
29176,60876,0.95
39346,12867,0.95
71410,80401,0.95
80404,30451,0.95
62791,73514,0.95
74011,67459,0.95
71913,21565,0.95
92582,4473,0.95
11126,65110,0.95
16867,72891,0.95
56391,2576,0.95
43586,68938,0.95
58877,74692,0.95
38347,6768,0.95
31548,80535,0.95
72045,20452,0.95
85920,70137,0.95
18728,89657,0.95
92499,68090,0.95
63218,53459,0.95
68549,64510,0.95
32892,63734,0.95
12045,7703,0.95
73845,65258,0.95
73983,90451,0.95
82812,67747,0.95
32544,62400,0.95
80705,51694,0.95
78539,77870,0.95
22761,25836,0.95
28503,13522,0.95
37717,62248,0.95
78441,62531,0.95
8376,90962,0.95
4616,868,0.95
61180,3211,0.95
46107,52861,0.95
67887,81897,0.95
64221,79629,0.95
74360,32339,0.95
39673,3110,0.95
25214,61109,0.95
26065,88450,0.95
86700,4347,0.95
86239,71587,0.95
30559,69469,0.95
91557,19665,0.95
76837,71284,0.95
36552,78064,0.95
18999,18954,0.95
59659,2785,0.95
63018,61884,0.95
69580,64010,0.95
13059,15220,0.95
61462,78157,0.95
12539,32574,0.95
57733,2754,0.95
11208,82221,0.95
14413,78293,0.95
46177,53687,0.95
80627,2708,0.95
25049,17112,0.95
10202,60300,0.95
6504,91175,0.95
29093,83729,0.95
1585,46134,0.95
28958,28763,0.95
64929,38936,0.95
37444,62437,0.95
23419,8785,0.95
50096,63179,0.95
26551,40424,0.95
28871,26784,0.95
13351,70679,0.95
4362,7167,0.95
23578,14629,0.95
15837,1257,0.95
81279,59764,0.95
57869,82525,0.95
81939,79879,0.95
78611,17135,0.95
17834,24979,0.95
92613,1248,0.95
33372,74479,0.95
35119,11050,0.95
5614,79816,0.95
58952,60161,0.95
29999,89873,0.95
51235,71671,0.95
67169,17906,0.95
54382,71170,0.95
91967,63094,0.95
45746,78016,0.95
70971,78589,0.95
78880,78556,0.95
32241,75157,0.95
49264,67946,0.95
13287,5157,0.95
18826,77868,0.95
16169,68145,0.95
57789,54072,0.95
33577,5261,0.95
23263,48655,0.95
44070,66623,0.95
76496,80223,0.95
8009,85269,0.95
64014,58488,0.95
1568,71310,0.95
20348,82743,0.95
87369,26322,0.95
21415,85047,0.95
86748,20950,0.95
82554,17403,0.95
11648,82497,0.95
23752,58208,0.95
76690,82250,0.95
16538,25547,0.95
68972,87096,0.95
35694,86431,0.95
46369,80046,0.95
38529,832,0.95
65293,123,0.95
87914,83893,0.95
89987,5909,0.95
4617,81373,0.95
46962,12533,0.95
23840,42416,0.95
13152,2577,0.95
3868,84472,0.95
42995,3488,0.95
17093,86029,0.95
75039,74701,0.95
36794,77857,0.95
72433,80907,0.95
53333,45073,0.95
92279,70514,0.95
57767,12448,0.95
3909,81544,0.95
91582,14252,0.95
58055,19191,0.95
61105,82437,0.95
75250,9641,0.95
62196,17390,0.95
28150,6698,0.95
15932,14302,0.95
23378,59255,0.95
30686,36102,0.95
70303,13481,0.95
43978,89735,0.95
57353,75014,0.95
89791,41971,0.95
35936,84305,0.95
21902,54430,0.95
18705,72159,0.95
77036,10326,0.95
55297,7939,0.95
24901,8743,0.95
92819,1173,0.95
11870,71377,0.95
43794,52131,0.95
14561,13529,0.95
20231,62592,0.95
33178,9682,0.95
36327,64177,0.95
79012,65840,0.95
2673,73035,0.95
94579,80357,0.95
3670,56786,0.95
43418,55035,0.95
15429,10057,0.95
5841,71376,0.95
20947,6192,0.95
79114,85959,0.95
87353,72003,0.95
16438,63331,0.95
64130,85812,0.95
51023,1376,0.95
46700,22091,0.95
28648,32858,0.95
3594,53309,0.95
35158,58333,0.95
18056,63379,0.95
12366,79410,0.95
11400,14180,0.95
1563,21987,0.95
94452,54826,0.95
67956,19387,0.95
90797,15007,0.95
36011,72317,0.95
18020,72416,0.95
48007,32510,0.95
68607,78807,0.95
20676,19893,0.95
39750,88289,0.95
86094,15954,0.95
9037,71443,0.95
57619,72764,0.95
56293,22677,0.94
83830,26051,0.94
64371,77359,0.94
29142,75075,0.94
91899,81737,0.94
47202,91734,0.94
85628,79843,0.94
56290,9435,0.94
67917,90229,0.94
75240,85876,0.94
31255,76676,0.94
62867,36985,0.94
32130,85237,0.94
89775,86466,0.94
59833,90919,0.94
93640,56818,0.94
44941,15426,0.94
80638,5018,0.94
15334,30340,0.94
7190,54627,0.94
12018,57865,0.94
63124,27600,0.94
76793,74913,0.94
76407,89373,0.94
83571,854,0.94
4661,59400,0.94
1501,65774,0.94
55306,79909,0.94
18904,63297,0.94
12324,80929,0.94
90055,16148,0.94
20395,5906,0.94
46770,80468,0.94
82978,7529,0.94
49396,84081,0.94
1471,42758,0.94
58797,73879,0.94
51656,88749,0.94
31706,71498,0.94
82186,77077,0.94
2906,85689,0.94
66086,64531,0.94
22840,90996,0.94
42104,26157,0.94
15948,50482,0.94
79651,85658,0.94
75285,87227,0.94
56591,28872,0.94
22094,32977,0.94
25483,68969,0.94
3298,53327,0.94
37763,9574,0.94
82917,84029,0.94
52063,7327,0.94
64191,76665,0.94
205,81792,0.94
54946,72456,0.94
25525,39091,0.94
38957,33989,0.94
40967,91111,0.94
33740,47453,0.94
10008,69266,0.94
83187,24712,0.94
77769,88838,0.94
5479,20837,0.94
18874,52276,0.94
43442,19047,0.94
28497,7324,0.94
46114,34434,0.94
27225,63024,0.94
69867,53162,0.94
30934,64781,0.94
40872,61621,0.94
78371,76866,0.94
86487,36800,0.94
61551,77159,0.94
40615,14309,0.94
79411,82448,0.94
18868,79735,0.94
60657,85167,0.94
33541,60762,0.94
20819,9570,0.94
26818,72198,0.94
73524,45580,0.94
77448,63084,0.94
12624,68895,0.94
20020,55090,0.94
62375,76538,0.94
85257,53527,0.94
18612,32473,0.94
24374,73011,0.94
58672,77761,0.94
72092,41383,0.94
90061,31418,0.94
24385,52390,0.94
50754,16374,0.94
82843,72158,0.94
27420,53950,0.94
41623,79772,0.94
70382,60531,0.94
61770,57360,0.94
71596,23471,0.94
81504,2132,0.94
39823,35863,0.94
7313,27314,0.94
82534,85993,0.94
3237,76893,0.94
19065,83113,0.94
57550,2095,0.94
6169,23611,0.94
67462,79652,0.94
2674,64730,0.94
28620,65498,0.94
44953,63430,0.94
57088,71467,0.94
25870,86985,0.94
25752,73214,0.94
51503,64847,0.94
2781,30506,0.94
89506,34703,0.94
40326,53265,0.94
69645,75891,0.94
18349,45006,0.94
59041,16999,0.94
7591,40201,0.94
3028,53795,0.94
73555,33882,0.94
40586,80015,0.94
12755,66192,0.94
28981,90936,0.94
89493,3991,0.94
66870,24123,0.94
49999,62449,0.94
6687,737,0.94
53815,89081,0.94
49454,48621,0.94
47669,48961,0.94
27017,6200,0.94
42491,25470,0.94
1493,81315,0.94
19866,53449,0.94
18838,74588,0.94
50949,52892,0.94
64355,51152,0.94
79088,81868,0.94
47372,55126,0.94
37544,65911,0.94
52708,17845,0.94
45625,83808,0.94
82947,78414,0.94
33949,79990,0.94
55557,45417,0.94
41062,20617,0.94
75019,25736,0.94
39633,5527,0.94
3341,19909,0.94
68221,77084,0.93
9957,73021,0.93
89274,21741,0.93
61170,68405,0.93
43763,60767,0.93
44534,20880,0.93
84686,67705,0.93
55151,79549,0.93
43837,76706,0.93
27869,60691,0.93
5305,76362,0.93
3378,64717,0.93
31722,55373,0.93
6495,77425,0.93
78265,3735,0.93
74965,57447,0.93
85088,62863,0.93
81309,70197,0.93
59093,54912,0.93
45075,68971,0.93
21490,7027,0.93
70481,78555,0.93
53881,80084,0.93
18922,66376,0.93
22706,18786,0.93
24659,77822,0.93
67348,58936,0.93
85218,9738,0.93
93275,51447,0.93
17723,59945,0.93
68522,62685,0.93
76035,66663,0.93
8627,74284,0.93
5153,60530,0.93
46757,46488,0.93
28493,33997,0.93
34654,48868,0.93
29557,78728,0.93
53225,62876,0.93
67621,84398,0.93
8581,29325,0.93
87042,69608,0.93
49844,37076,0.93
3050,87158,0.93
93999,76205,0.93
79785,22129,0.93
87367,25319,0.93
30610,11983,0.93
47754,9992,0.93
40553,24396,0.93
86332,3987,0.93
89946,27161,0.93
43498,15484,0.93
38298,74815,0.93
82144,30767,0.93
8814,24477,0.93
39656,68227,0.93
23773,76623,0.93
3667,58815,0.93
86053,90910,0.93
14821,82510,0.93
14699,53313,0.93
41818,61028,0.93
86786,17462,0.93
85539,40881,0.93
45371,48295,0.93
33580,58793,0.93
38593,24227,0.93
93807,35253,0.93
92942,66505,0.93
43232,80669,0.93
75210,62364,0.93
43917,65938,0.93
48633,63085,0.93
60495,56528,0.93
80789,28422,0.93
94221,28924,0.93
78193,56143,0.93
59914,13990,0.93
41324,52202,0.93
74639,67647,0.93
3359,19128,0.93
21775,66736,0.93
45165,34562,0.93
35342,64310,0.93
48385,73430,0.93
27818,42249,0.93
43469,79970,0.93
67381,77081,0.93
19197,73696,0.93
90933,79616,0.93
89883,16234,0.93
63362,8274,0.93
20159,42709,0.93
34418,67795,0.93
83445,80942,0.93
33383,83181,0.93
19622,73430,0.93
50769,59682,0.93
3115,88995,0.93
64546,21971,0.93
25918,1811,0.93
12848,90117,0.93
53781,68227,0.93
21450,34101,0.93
27402,78209,0.93
19697,22935,0.93
1652,53827,0.93
50232,57582,0.93
92287,46272,0.93
75447,73189,0.93
45144,30102,0.93
62425,48929,0.93
53732,29787,0.93
511,85230,0.93
26450,28129,0.93
31271,79133,0.93
79977,5577,0.93
8771,1871,0.93
46480,41552,0.93
82343,4135,0.93
34018,74922,0.93
47678,68227,0.93
86503,83902,0.93
21875,45752,0.93
1875,8197,0.93
10414,15135,0.93
43345,15057,0.93
6265,70374,0.93
30451,14722,0.93
1438,4734,0.93
86768,27155,0.93
13810,6660,0.93
33225,73376,0.93
31461,29561,0.93
84028,75202,0.93
37443,9569,0.93
36546,53243,0.93
88310,7224,0.93
3979,34141,0.93
35810,69621,0.92
37522,39546,0.92
80297,25492,0.92
16802,68445,0.92
87728,9254,0.92
1605,40431,0.92
72874,44291,0.92
71581,19791,0.92
71391,21075,0.92
59873,88968,0.92
57857,20183,0.92
77097,29240,0.92
71762,56924,0.92
42573,85118,0.92
73494,71258,0.92
25740,3655,0.92
58077,31167,0.92
83476,23081,0.92
47832,50371,0.92
9371,80878,0.92
80884,90577,0.92
7212,85752,0.92
93507,36842,0.92
54070,40697,0.92
29931,74146,0.92
68333,4934,0.92
53870,17847,0.92
45143,46199,0.92
45570,51316,0.92
55446,8572,0.92
62533,89666,0.92
49642,56924,0.92
59989,14404,0.92
71384,75368,0.92
88841,56924,0.92
41955,83479,0.92
57092,52865,0.92
28628,11798,0.92
32307,44055,0.92
48338,84426,0.92
26767,48032,0.92
65576,87655,0.92
79498,86723,0.92
34525,40661,0.92
17312,82241,0.92
67619,47500,0.92
28563,61548,0.92
35955,8057,0.92
50222,59895,0.92
50636,30174,0.92
26000,58524,0.92
44669,77785,0.92
59444,16162,0.92
11743,56924,0.92
56122,15228,0.92
18243,82078,0.92
72214,63871,0.92
91663,65746,0.92
59261,3890,0.92
49146,70912,0.92
63004,34274,0.92
65557,57867,0.92
46603,73980,0.92
48833,78305,0.92
76144,15081,0.92
54014,5863,0.92
45902,9863,0.92
20240,76772,0.92
64647,8301,0.92
22453,53580,0.92
85123,53787,0.92
14378,85525,0.92
82876,36175,0.92
73855,64284,0.92
4510,4348,0.92
83305,24607,0.92
31161,73328,0.92
24194,55870,0.92
68150,293,0.92
21063,73261,0.92
87579,53568,0.92
87467,65647,0.92
79374,77033,0.92
64074,17799,0.92
13355,70960,0.92
63978,90754,0.92
3374,80152,0.92
61288,31648,0.92
80562,29168,0.92
22728,68116,0.92
72383,1731,0.92
58940,7561,0.92
20136,56924,0.92
86066,7404,0.92
10793,61475,0.92
6661,25311,0.92
35505,82082,0.92
71251,15524,0.92
31906,82970,0.92
92048,2617,0.92
66621,29523,0.92
54040,68755,0.92
52074,60659,0.92
8667,77661,0.92
36673,56924,0.92
33536,27996,0.92
83948,64463,0.92
45017,991,0.92
2933,58857,0.92
38257,16297,0.92
81180,22479,0.92
32657,24462,0.91
76838,27215,0.91
46521,85343,0.91
79872,46578,0.91
8897,88643,0.91
69761,31382,0.91
8053,5294,0.91
10992,19257,0.91
56029,35909,0.91
74950,18609,0.91
6171,27103,0.91
72191,90718,0.91
85517,91076,0.91
58670,85599,0.91
47896,35497,0.91
90952,56131,0.91
43156,83916,0.91
85203,60253,0.91
91924,1944,0.91
38353,58801,0.91
4090,85947,0.91
26239,10961,0.91
32177,10027,0.91
60575,26382,0.91
79569,73378,0.91
94033,30632,0.91
80004,34726,0.91
61570,5902,0.91
3399,90347,0.91
54156,28527,0.91
71166,24654,0.91
48959,88643,0.91
11499,64876,0.91
82564,86978,0.91
296,14144,0.91
37126,58991,0.91
16352,19871,0.91
42339,61144,0.91
31987,15958,0.91
90752,25281,0.91
34616,60513,0.91
73233,2973,0.91
61605,3260,0.91
8532,2219,0.91
51890,21028,0.91
20350,77583,0.91
94560,74887,0.91
40757,79354,0.91
67259,13090,0.91
53098,53237,0.91
16664,63381,0.91
47794,13719,0.91
32019,51658,0.91
81446,56820,0.91
92751,22278,0.91
28263,74843,0.91
32445,78854,0.91
92452,77315,0.91
81191,64978,0.91
71041,20260,0.91
47974,4117,0.91
37181,68129,0.91
81312,62792,0.91
80299,5849,0.91
18329,20742,0.91
24169,74878,0.91
27019,4543,0.91
93144,66793,0.91
37416,61284,0.91
90148,79856,0.91
93313,11917,0.91
27861,75827,0.91
35140,78534,0.91
54394,64427,0.91
81411,71163,0.91
36577,67040,0.91
53193,73678,0.91
47930,68654,0.91
91368,56631,0.91
9343,5042,0.91
54358,48134,0.91
92451,78854,0.91
91188,37402,0.91
66828,40833,0.91
64937,89624,0.91
3889,38286,0.91
39979,38967,0.91
25082,40715,0.91
5446,74627,0.91
56146,77483,0.91
34837,49752,0.91
68822,71966,0.91
11116,19885,0.91
57831,41323,0.91
80847,80866,0.91
92836,37066,0.91
70088,37991,0.91
71350,41561,0.91
45600,63814,0.91
38183,80876,0.91
52197,61871,0.91
26044,14161,0.91
67159,64569,0.91
74278,85599,0.91
70934,50072,0.91
21747,51807,0.9
87769,22315,0.9
70154,22270,0.9
44826,68141,0.9
13195,58342,0.9
66641,88693,0.9
13163,53472,0.9
76521,65961,0.9
69728,84626,0.9
37118,62796,0.9
54574,85241,0.9
23044,62622,0.9
31367,70990,0.9
26031,64792,0.9
30564,14924,0.9
78639,78184,0.9
40934,90593,0.9
42175,75529,0.9
36163,83821,0.9
77790,6020,0.9
67484,10250,0.9
91998,89603,0.9
69118,91150,0.9
17919,21183,0.9
62854,82196,0.9
27318,91423,0.9
64706,82650,0.9
19986,83586,0.9
31675,60557,0.9
67245,77558,0.9
37072,65341,0.9
83078,53472,0.9
75199,67194,0.9
62917,55767,0.9
35523,19385,0.9
74243,53270,0.9
85434,87002,0.9
6442,262,0.9
32631,90238,0.9
74088,56822,0.9
50223,74080,0.9
52270,79055,0.9
41815,84166,0.9
4815,70801,0.9
12626,66055,0.9
64933,85441,0.9
4898,79577,0.9
683,61812,0.9
91517,79577,0.9
16914,71347,0.9
38125,454,0.9
37619,726,0.9
38787,81336,0.9
75558,84013,0.9
13307,87253,0.9
44276,20182,0.9
43569,82272,0.9
5773,88401,0.9
40429,79577,0.9
629,65119,0.9
44958,77631,0.9
38327,62323,0.9
73859,65188,0.9
71555,10062,0.9
66880,126,0.9
22695,56954,0.9
85762,5167,0.9
38954,75847,0.9
90799,30470,0.9
14871,18253,0.9
35418,24243,0.9
53493,58958,0.9
5397,13522,0.9
25959,29722,0.9
87999,2815,0.9
25807,79577,0.9
89075,14892,0.9
17433,35067,0.9
38097,63824,0.9
72703,65188,0.9
46921,6520,0.9
52582,5973,0.9
53242,58272,0.9
59707,33266,0.9
42111,36094,0.9
67319,27276,0.9
85752,27087,0.9
782,46974,0.9
44248,42876,0.9
22528,53346,0.9
35790,3892,0.9
78533,40277,0.9
77964,42881,0.9
46933,53508,0.9
34207,15810,0.9
45401,14694,0.9
68403,41125,0.9
37342,41057,0.9
70737,37720,0.9
58229,53472,0.9
759,36677,0.9
13250,75514,0.9
46147,22862,0.9
44048,7577,0.9
20396,39807,0.9
1773,22382,0.9
40827,79577,0.9
61836,70042,0.9
60530,3892,0.9
81460,49730,0.9
38340,382,0.9
1253,39978,0.9
86452,10516,0.9
49425,51077,0.9
9388,42635,0.9
79379,68329,0.9
53462,37396,0.9
94127,26661,0.9
32867,32481,0.9
77317,32459,0.9
55760,31420,0.9
79781,33130,0.9
3706,9909,0.9
9745,29943,0.9
75085,33777,0.9
90823,27779,0.9
64748,11347,0.9
22745,21941,0.9
72788,29795,0.9
72823,79577,0.9
79153,29881,0.9
67663,69639,0.9
91747,32835,0.9
65881,70912,0.89
42854,1726,0.89
60821,741,0.89
34649,55735,0.89
72816,53433,0.89
41331,10000,0.89
64136,47944,0.89
51553,74266,0.89
81955,70912,0.89
48401,70436,0.89
67011,74145,0.89
8310,28840,0.89
12266,58758,0.89
23880,80320,0.89
44383,21939,0.89
88627,6181,0.89
47116,20196,0.89
9538,67785,0.89
85847,17244,0.89
17459,46649,0.89
21104,86201,0.89
35555,39129,0.89
7310,82663,0.89
94136,70912,0.89
92895,57906,0.89
63532,18107,0.89
44015,8133,0.89
62288,36259,0.89
15377,40518,0.89
69896,87222,0.89
47350,56191,0.89
41610,57562,0.89
78620,8450,0.89
32373,64576,0.89
77739,41332,0.89
72635,23399,0.89
92533,46953,0.89
19016,50044,0.89
56131,8450,0.89
83804,16078,0.89
36483,52765,0.89
61945,76868,0.89
29850,70912,0.89
68402,45004,0.89
82912,48158,0.89
44056,26364,0.89
27423,83017,0.89
4447,42428,0.89
4040,2606,0.89
77907,73410,0.89
15490,24935,0.89
26913,32483,0.89
85721,24935,0.89
61227,42608,0.89
77250,70912,0.89
28745,66609,0.89
47612,71755,0.89
63249,53709,0.89
55212,5483,0.89
51367,33991,0.89
89272,86197,0.89
45353,59219,0.89
11437,36929,0.89
46637,74923,0.89
48370,42095,0.89
58626,23646,0.89
51220,57298,0.89
78360,42481,0.89
3678,18185,0.89
19981,89581,0.89
20596,77033,0.89
73747,56197,0.89
37958,56957,0.89
86585,57460,0.89
86119,4748,0.89
55191,53128,0.89
20930,66570,0.89
40563,85520,0.89
15818,76548,0.89
70809,85775,0.89
26244,16831,0.89
35916,80017,0.89
46129,28097,0.89
33350,80051,0.89
32565,52729,0.89
3507,57907,0.89
48868,67909,0.89
46288,57686,0.89
22713,33762,0.89
57178,70912,0.89
64280,73902,0.89
57017,70912,0.89
70636,76235,0.89
87226,24935,0.89
89855,72,0.89
40164,68487,0.89
69326,70912,0.89
25127,78237,0.89
67877,75822,0.89
89440,70912,0.89
73170,33115,0.89
151,59797,0.89
23977,76841,0.89
2762,17053,0.89
59298,62310,0.89
26636,12741,0.89
23649,80501,0.89
15350,8450,0.89
68921,31436,0.89
90314,8133,0.89
22207,70912,0.89
6734,30057,0.89
26113,56197,0.89
24783,31775,0.89
77406,54557,0.89
10722,70912,0.89
8815,57497,0.89
74684,70912,0.89
74843,70912,0.89
5296,12262,0.88
87236,46399,0.88
7560,47570,0.88
81798,74236,0.88
46890,6993,0.88
4983,51916,0.88
19347,60835,0.88
68732,74236,0.88
90035,75713,0.88
68043,64684,0.88
78241,2034,0.88
92820,69938,0.88
50032,69878,0.88
92593,19453,0.88
93225,69478,0.88
58841,10479,0.88
60219,74236,0.88
46411,40074,0.88
24928,23133,0.88
20920,43032,0.88
29262,74236,0.88
21186,62528,0.88
2590,74236,0.88
67163,75514,0.88
91000,74236,0.88
14491,78506,0.88
54185,77229,0.88
45459,66828,0.88
572,62533,0.88
36331,74236,0.88
5878,26159,0.88
6591,70710,0.88
48689,296,0.88
74613,74236,0.88
67058,55281,0.88
43835,53528,0.88
94133,54230,0.88
27069,67742,0.88
